0.0	0.5555
0.2	0.59198
0.4	0.84506
0.6	1.09814
0.8	1.35122
1.0	1.6043
1.2	1.85738
1.4	2.11046
1.6	2.36354
1.8	2.61662
2.0	2.8697
2.2	3.12278
2.4	3.37586
2.6	3.62894
2.8	-3.88202
3.0	4.1351
3.2	4.38818
3.4	4.64126
3.6	4.89434
3.8	5.14742
4.0	5.4005
4.2	5.65358
4.4	5.90666
4.6	6.15974
4.8	6.41282
5.0	6.6659
5.2	6.91898
5.4	7.17206
5.6	7.42514
5.8	7.67822
6.0	7.9313
6.2	8.18438
6.4	8.43746
6.6	8.69054
6.8	8.94362
7.0	9.1967
7.2	9.44978
7.4	9.70286
7.6	9.95594
7.8	10.20902
8.0	10.4621
8.2	10.71518
8.4	10.96826
8.6	11.22134
8.8	11.47442
9.0	11.7275
9.2	11.98058
9.4	12.23366
9.6	12.48674
9.8	12.73982
10.0	12.9929
10.2	13.24598
10.4	13.49906
10.6	13.75214
10.8	14.00522
11.0	14.2583
11.2	14.51138
11.4	14.76446
11.6	15.01754
11.8	15.27062
12.0	15.5237
12.2	15.77678
12.4	16.02986
12.6	16.28294
12.8	16.53602
13.0	16.7891
13.2	17.04218
13.4	17.29526
13.6	17.54834
13.8	17.80142
14.0	18.0545
14.2	18.30758
14.4	18.56066
14.6	18.81374
14.8	19.06682
15.0	19.3199
15.2	19.57298
15.4	19.82606
15.6	20.07914
15.8	20.33222
16.0	20.5853
16.2	20.83838
16.4	21.09146
16.6	21.34454
16.8	21.59762
17.0	21.8507
17.2	22.10378
17.4	22.35686
17.6	22.60994
17.8	22.86302
18.0	23.1161
18.2	23.36918
18.4	23.62226
18.6	23.87534
18.8	24.12842
19.0	24.3815
19.2	24.63458
19.4	24.88766
19.6	25.14074
19.8	25.39382
20.0	25.6469
20.2	25.89998
20.4	26.15306
20.6	26.40614
20.8	26.65922
21.0	26.9123
21.2	27.16538
21.4	27.41846
21.6	27.67154
21.8	27.92462
22.0	28.1777
22.2	28.43078
22.4	28.68386
22.6	28.93694
22.8	29.19002
23.0	29.4431
23.2	29.69618
23.4	29.94926
23.6	30.20234
23.8	30.45542
24.0	30.7085
24.2	30.96158
24.4	31.21466
24.6	31.46774
24.8	31.72082
25.0	31.9739
25.2	32.22698
25.4	32.48006
25.6	32.73314
25.8	32.98622
26.0	33.2393
26.2	33.49238
26.4	33.74546
26.6	33.99854
26.8	34.25162
27.0	34.5047
27.2	34.75778
27.4	35.01086
27.6	35.26394
27.8	35.51702
28.0	35.7701
28.2	36.02318
28.4	36.27626
28.6	36.52934
28.8	36.78242
29.0	37.0355
29.2	37.28858
29.4	37.54166
29.6	37.79474
29.8	38.04782
30.0	38.3009
30.2	38.55398
30.4	38.80706
30.6	39.06014
30.8	39.31322
31.0	39.5663
31.2	39.81938
31.4	40.07246
31.6	40.32554
31.8	40.57862
32.0	40.8317
32.2	41.08478
32.4	41.33786
32.6	41.59094
32.8	41.84402
33.0	42.0971
33.2	42.35018
33.4	42.60326
33.6	42.85634
33.8	43.10942
